pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,sort_value,insertion,thumbnail,label,location,issue,insertion_xref
index_3187,Volume 3,37,to prolong,851 [PAGE_MISSING],,P,,,,,,#item-60da04bab,,Head: to prolong|Entry: 851 [PAGE_MISSING]|#item-60da04bab,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/805,2972,468,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550868577278,303722972,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/805,2972,468,130/150,/0/default.jpg",to prolong,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3188,Volume 3,37,promise,<a href='/digital-beehive/alpha4/alpha_0749/'>a</a>|<a href='/digital-beehive/num6/num_2076/'>1428 [Promised]</a>|<a href='/digital-beehive/num9/num_3122/'>2178 [Promise]</a>,,P,,,,,,#item-d1063d8c1,,Head: promise|Entry: a|Entry: 1428 [Promised]|Entry: 2178 [Promise]|#item-d1063d8c1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/793,3106,710,134/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550868621522,303723106,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/793,3106,710,134/150,/0/default.jpg",promise,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3189,Volume 3,37,promoting,<a href='/digital-beehive/alpha4/alpha_0750/'>a</a>|<a href='/digital-beehive/num7/num_2651/'>1726 [Preferment]</a>,,P,,,,,,#item-37a40cf6c,,Head: promoting|Entry: a|Entry: 1726 [Preferment]|#item-37a40cf6c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/797,3246,637,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550868683864,303723246,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/797,3246,637,137/150,/0/default.jpg",promoting,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3190,Volume 3,37,pronunciation,824 [PAGE_MISSING],,P,,,,,,#item-ef8da28a8,,Head: pronunciation|Entry: 824 [PAGE_MISSING]|#item-ef8da28a8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/790,3381,629,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550868716864,303723381,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/790,3381,629,147/150,/0/default.jpg",pronunciation,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3191,Volume 3,37,"proof, or trial","<a href='/digital-beehive/alpha4/alpha_0751/'>a</a>|<a href='/digital-beehive/num2/num_0609/'>487 [Proof, Try all]</a>",,P,,,,,,#item-9c5efa0ad,,"Head: proof, or trial|Entry: a|Entry: 487 [Proof, Try all]|#item-9c5efa0ad","https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1489,260,671,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550868779645,303730260,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1489,260,671,130/150,/0/default.jpg","proof, or trial",<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3192,Volume 3,37,proof or evidence,<a href='/digital-beehive/alpha4/alpha_0752/'>a</a>|<a href='/digital-beehive/num4/num_1200/'>913 [Proof]</a>|<a href='/digital-beehive/num9/num_2963/'>2028 [Proof]</a>,,P,,,,,,#item-4ce1fc4af,,Head: proof or evidence|Entry: a|Entry: 913 [Proof]|Entry: 2028 [Proof]|#item-4ce1fc4af,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1470,386,809,103/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550868801742,303730386,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1470,386,809,103/150,/0/default.jpg",proof or evidence,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3193,Volume 3,37,proof of a negative,<a href='/digital-beehive/num4/num_1200/'>913 [Proof]</a>,,P,,,,,,#item-4d9887a6c,,Head: proof of a negative|Entry: 913 [Proof]|#item-4d9887a6c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1462,487,708,139/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869010548,303730487,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1462,487,708,139/150,/0/default.jpg",proof of a negative,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3194,Volume 3,37,prop,<a href='/digital-beehive/num3/num_0901/'>654 [a Prop]</a>,,P,,,,,,#item-bd171737e,,Head: prop|Entry: 654 [a Prop]|#item-bd171737e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1492,598,337,84/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869039401,303730598,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1492,598,337,84/150,/0/default.jpg",prop,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3195,Volume 3,37,properly,4656 [PAGE_MISSING],,P,,,,,,#item-4862f2657,,Head: properly|Entry: 4656 [PAGE_MISSING]|#item-4862f2657,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1486,641,591,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869070962,303730641,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1486,641,591,107/150,/0/default.jpg",properly,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3196,Volume 3,37,property,<a href='/digital-beehive/alpha4/alpha_0753/'>a</a>|<a href='/digital-beehive/num9/num_2947/'>2012 [Propriety]</a>,,P,,,,,,#item-2ae1527c6,,Head: property|Entry: a|Entry: 2012 [Propriety]|#item-2ae1527c6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1477,700,632,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869110251,303730700,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1477,700,632,127/150,/0/default.jpg",property,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3197,Volume 3,37,prophanation,<a href='/digital-beehive/alpha4/alpha_0754/'>a</a>,,P,,,,,,#item-3b30bbbd2,,Head: prophanation|Entry: a|#item-3b30bbbd2,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1478,779,579,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1565204696469,303730779,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1478,779,579,127/150,/0/default.jpg",prophanation,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3198,Volume 3,37,prophets,<a href='/digital-beehive/alpha4/alpha_0755/'>a</a>|<a href='/digital-beehive/num4/num_1333/'>1000 [Prophets]</a>,,P,,,,,,#item-18936ccab,,Head: prophets|Entry: a|Entry: 1000 [Prophets]|#item-18936ccab,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1498,903,580,175/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869156410,303730903,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1498,903,580,175/150,/0/default.jpg",prophets,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3199,Volume 3,37,false prophets,<a href='/digital-beehive/num1/num_0041/'>41 [False Prophets]</a>|<a href='/digital-beehive/num3/num_0666/'>531 [unholy man to be a Gospel-minister]</a>,,P,,,,,,#item-7920f1dbf,,Head: false prophets|Entry: 41 [False Prophets]|Entry: 531 [unholy man to be a Gospel-minister]|#item-7920f1dbf,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1452,1010,535,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869200957,303731010,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1452,1010,535,135/150,/0/default.jpg",false prophets,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3200,Volume 3,37,proportion,<a href='/digital-beehive/num4/num_1208/'>916 [Proportion]</a>,,P,,,,,,#item-1e1484ff1,,Head: proportion|Entry: 916 [Proportion]|#item-1e1484ff1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1462,1173,547,129/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869215146,303731173,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1462,1173,547,129/150,/0/default.jpg",proportion,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3201,Volume 3,37,to propose,742 [PAGE_MISSING]|856 [PAGE_MISSING],,P,,,,,,#item-626d46bb6,,Head: to propose|Entry: 742 [PAGE_MISSING]|Entry: 856 [PAGE_MISSING]|#item-626d46bb6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1494,1300,649,113/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869268495,303731300,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1494,1300,649,113/150,/0/default.jpg",to propose,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3202,Volume 3,37,propriety,<a href='/digital-beehive/alpha4/alpha_0756/'>a</a>|<a href='/digital-beehive/num9/num_2947/'>2012 [Propriety]</a>,,P,,,,,,#item-6eec518f1,,Head: propriety|Entry: a|Entry: 2012 [Propriety]|#item-6eec518f1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1500,1417,614,119/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869339060,303731417,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1500,1417,614,119/150,/0/default.jpg",propriety,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3203,Volume 3,37,proselyte,836 [PAGE_MISSING]|<a href='/digital-beehive/num7/num_2587/'>1682 [Proselyse]</a>,,P,,,,,,#item-00060c8fb,,Head: proselyte|Entry: 836 [PAGE_MISSING]|Entry: 1682 [Proselyse]|#item-00060c8fb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1483,1540,680,115/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869367610,303731540,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1483,1540,680,115/150,/0/default.jpg",proselyte,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3204,Volume 3,37,pros[per]ity,,,P,,,,<a href='/digital-beehive/index2/index_1749/'>happiness</a>,,#item-d7dda5d07,,Head: pros[per]ity|See: happiness|#item-d7dda5d07,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1492,1647,689,165/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869398002,303731647,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1492,1647,689,165/150,/0/default.jpg",pros[per]ity,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3205,Volume 3,37,protection,<a href='/digital-beehive/alpha4/alpha_0757/'>a</a>|1855 [PAGE_MISSING],,P,,,,,,#item-0d901129b,,Head: protection|Entry: a|Entry: 1855 [PAGE_MISSING]|#item-0d901129b,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1503,1806,581,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869422505,303731806,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1503,1806,581,149/150,/0/default.jpg",protection,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3206,Volume 3,37,protestants,<a href='/digital-beehive/num1/num_0084/'>83 [Protestant]</a>|<a href='/digital-beehive/num7/num_2233/'>1511 [Protestant Religion]</a>|<a href='/digital-beehive/num10/num_3218/'>2264 [Protestants]</a>,,P,,,,,,#item-f84e26f79,,Head: protestants|Entry: 83 [Protestant]|Entry: 1511 [Protestant Religion]|Entry: 2264 [Protestants]|#item-f84e26f79,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1496,1927,792,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869472203,303731927,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1496,1927,792,135/150,/0/default.jpg",protestants,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3207,Volume 3,37,protestation,<a href='/digital-beehive/num10/num_3479/'>4491 [Protestation]</a>,,P,,,,<a href='/digital-beehive/index1/index_1009/'>denial</a>,,#item-82138d250,,Head: protestation|See: denial|Entry: 4491 [Protestation]|#item-82138d250,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1495,2043,752,150/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869501978,303732043,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1495,2043,752,150/150,/0/default.jpg",protestation,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3208,Volume 3,37,protoplasts,<a href='/digital-beehive/num2/num_0472/'>389 [Adam]</a>|<a href='/digital-beehive/num9/num_3065/'>2125 [Adam]</a>,,P,,,,,,#item-cc4da48b9,,Head: protoplasts|Entry: 389 [Adam]|Entry: 2125 [Adam]|#item-cc4da48b9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1496,2166,735,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869529673,303732166,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1496,2166,735,137/150,/0/default.jpg",protoplasts,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3209,Volume 3,37,proud,,,P,,,,<a href='/digital-beehive/index4/index_3151/'>pride</a>,,#item-92bcf0e17,,Head: proud|See: pride|#item-92bcf0e17,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1476,2297,525,119/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869546668,303732297,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1476,2297,525,119/150,/0/default.jpg",proud,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3210,Volume 3,37,proverbs,<a href='/digital-beehive/alpha4/alpha_0758/'>a</a>,,P,,,,,,#item-9bc442e05,,Head: proverbs|Entry: a|#item-9bc442e05,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1469,2392,458,78/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869560488,303732392,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1469,2392,458,78/150,/0/default.jpg",proverbs,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3211,Volume 3,37,providence,<a href='/digital-beehive/alpha4/alpha_0759/'>a</a>|<a href='/digital-beehive/num6/num_1992/'>1390 [Providence]</a>,,P,,,,,,#item-c63407af3,,Head: providence|Entry: a|Entry: 1390 [Providence]|#item-c63407af3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1471,2443,653,100/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869585540,303732443,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1471,2443,653,100/150,/0/default.jpg",providence,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3212,Volume 3,37,Gods providence,<a href='/digital-beehive/num1/num_0242/'>227 [Gods Providence]</a>|<a href='/digital-beehive/num7/num_2606/'>1691 [Gods Providence]</a>|<a href='/digital-beehive/num8/num_2894/'>1968 [God's Providence]</a>|<a href='/digital-beehive/num10/num_3327/'>2355 [God's Providence]</a>,,P,,,,,,#item-d56704f15,,Head: Gods providence|Entry: 227 [Gods Providence]|Entry: 1691 [Gods Providence]|Entry: 1968 [God's Providence]|Entry: 2355 [God's Providence]|#item-d56704f15,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1462,2501,760,163/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869654672,303732501,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1462,2501,760,163/150,/0/default.jpg",Gods providence,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3213,Volume 3,37,provision,863 [PAGE_MISSING],,P,,,,,,#item-eebc4e955,,Head: provision|Entry: 863 [PAGE_MISSING]|#item-eebc4e955,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1463,2631,469,131/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869695111,303732631,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1463,2631,469,131/150,/0/default.jpg",provision,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3214,Volume 3,37,provocation,<a href='/digital-beehive/num1/num_0124/'>120 [Provoke]</a>,,P,,,,,,#item-f412b26fc,,Head: provocation|Entry: 120 [Provoke]|#item-f412b26fc,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1476,2761,573,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869714183,303732761,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1476,2761,573,125/150,/0/default.jpg",provocation,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3215,Volume 3,37,prudence,<a href='/digital-beehive/alpha4/alpha_0760/'>a</a>|<a href='/digital-beehive/num8/num_2879/'>1954 [Prudence]</a>,,P,,,,,,#item-b357fa7e6,,Head: prudence|Entry: a|Entry: 1954 [Prudence]|#item-b357fa7e6,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1468,2888,637,195/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869741067,303732888,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1468,2888,637,195/150,/0/default.jpg",prudence,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3216,Volume 3,37,to prune,<a href='/digital-beehive/num3/num_0907/'>659 [Purge]</a>,,P,,,,,,#item-2c930b0ba,,Head: to prune|Entry: 659 [Purge]|#item-2c930b0ba,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1464,3033,479,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869757186,303733033,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1464,3033,479,130/150,/0/default.jpg",to prune,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3217,Volume 3,37,psalm,<a href='/digital-beehive/alpha4/alpha_0761/'>a</a>|1867 [PAGE_MISSING],,P,,,,,,#item-682b05911,,Head: psalm|Entry: a|Entry: 1867 [PAGE_MISSING]|#item-682b05911,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1484,3159,471,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869792120,303733159,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1484,3159,471,130/150,/0/default.jpg",psalm,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3218,Volume 3,37,psaltery,<a href='/digital-beehive/num10/num_3312/'>2341 [Harp]</a>,,P,,,,,,#item-1215dbd0d,,Head: psaltery|Entry: 2341 [Harp]|#item-1215dbd0d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1496,3230,601,124/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869815305,303733230,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1496,3230,601,124/150,/0/default.jpg",psaltery,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3219,Volume 3,37,publick good,<a href='/digital-beehive/num6/num_1824/'>1304 [Publick good]</a>,,P,,,,,,#item-a39cac23f,,Head: publick good|Entry: 1304 [Publick good]|#item-a39cac23f,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1452,3287,642,169/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869837124,303733287,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1452,3287,642,169/150,/0/default.jpg",publick good,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3220,Volume 3,37,to publish,<a href='/digital-beehive/num2/num_0630/'>500 [Publish abroad]</a>,,P,,,,,,#item-70b7cb4a5,,Head: to publish|Entry: 500 [Publish abroad]|#item-70b7cb4a5,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1480,3455,587,153/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1550869853356,303733455,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0980/1480,3455,587,153/150,/0/default.jpg",to publish,<a href='/digital-beehive/toc/toc3_37/'>Full Page</a>,,
index_3221,Volume 3,38,pudding,<a href='/digital-beehive/alpha4/alpha_0762/'>a</a>,,P,,,,,,#item-a5675cd08,,Head: pudding|Entry: a|#item-a5675cd08,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/381,250,482,163/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558451886915,303810250,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/381,250,482,163/150,/0/default.jpg",pudding,<a href='/digital-beehive/toc/toc3_38/'>Full Page</a>,,
index_3222,Volume 3,38,to pull,<a href='/digital-beehive/num4/num_1181/'>907 [To pull or pluck]</a>,,P,,,,,,#item-4331bd32c,,Head: to pull|Entry: 907 [To pull or pluck]|#item-4331bd32c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/428,407,400,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558451922360,303810407,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/428,407,400,127/150,/0/default.jpg",to pull,<a href='/digital-beehive/toc/toc3_38/'>Full Page</a>,,
index_3223,Volume 3,38,pulpit,<a href='/digital-beehive/num3/num_0644/'>512 [Preaching]</a>|<a href='/digital-beehive/num8/num_2867/'>1942 [Pulpit]</a>,,P,,,,,,#item-b05ca011e,,Head: pulpit|Entry: 512 [Preaching]|Entry: 1942 [Pulpit]|#item-b05ca011e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/435,533,566,119/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558451955474,303810533,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/435,533,566,119/150,/0/default.jpg",pulpit,<a href='/digital-beehive/toc/toc3_38/'>Full Page</a>,,
index_3224,Volume 3,38,pulse,<a href='/digital-beehive/num6/num_2049/'>1417 [Pulse]</a>,,P,,,,,,#item-ee68407d8,,Head: pulse|Entry: 1417 [Pulse]|#item-ee68407d8,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/431,652,404,112/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558451973099,303810652,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/431,652,404,112/150,/0/default.jpg",pulse,<a href='/digital-beehive/toc/toc3_38/'>Full Page</a>,,
index_3225,Volume 3,38,to pulverize,736 [PAGE_MISSING],,P,,,,,,#item-236424dc7,,Head: to pulverize|Entry: 736 [PAGE_MISSING]|#item-236424dc7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/438,755,593,144/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558452002588,303810755,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/438,755,593,144/150,/0/default.jpg",to pulverize,<a href='/digital-beehive/toc/toc3_38/'>Full Page</a>,,
index_3226,Volume 3,38,punch,<a href='/digital-beehive/num2/num_0389/'>336 [Punch]</a>,,P,,,,,,#item-f8f58b4cb,,Head: punch|Entry: 336 [Punch]|#item-f8f58b4cb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/436,899,411,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1558452022086,303810899,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0981/436,899,411,156/150,/0/default.jpg",punch,<a href='/digital-beehive/toc/toc3_38/'>Full Page</a>,,
